DATE,CPGDPAI_CHG
2007-01-01,-0.6250000000000000
2008-01-01,-4.6500000000000000
2009-01-01,2.92500000000000000000
2010-01-01,2.30000000000000000000
2011-01-01,-0.9250000000000000
2012-01-01,-0.1500000000000000
2013-01-01,1.1500000000000000
2014-01-01,0.3000000000000000
2015-01-01,-0.7750000000000000
2016-01-01,-0.0750000000000000
2017-01-01,0.6250000000000000
2018-01-01,-0.2250000000000000
2019-01-01,-0.1250000000000000
2020-01-01,-2.02500000000000000000
